sample_id,visit_id,pcr_primers_ae,total_sequencing_reads_ae,reads_with_pcr_primers_ae,filtered_reads_ae,pcr_primers_tb,total_sequencing_reads_tb,reads_with_pcr_primers_tb,filtered_reads_tb,anaplasma_bovis_u03775_ae,anaplasma_bovis_ab983439_ae,anaplasma_marginale_cp000030_ae,anaplasma_platys_like_ku585990_ae,anaplasma_phagocytophilum_u02521_ae,candidatus_anaplasma_boleense_ku586025_ae,uncultured_anaplasma_sp_clone_saso_ky924885_ae,uncultured_anaplasma_sp_jn862825_ae,ehrlichia_sp_tibet_ehrlichia_canis_ehrlichia_minasensis_af414399_ay394465_mt163430_ae,ehrlichia_ruminantium_x61659_ae,anaplasma_platys_ef139459_ae,babesia_bigemina_ay603402_tb,babesia_bigemina_lk391709_tb,babesia_bigemina_ku206291_tb,theileria_mutans_af078815_tb,theileria_sp_strain_msd_af078816_tb,theileria_parva_l02366_tb,theileria_taurotragi_l19082_tb,theileria_velifera_af097993_tb,babesia_bovis_kf928959_tb,babesia_bovis_aaxt01000002_tb,babesia_bovis_ay603398_tb,babesia_bigemina_lk391709_2_tb,babesia_bovis_jq437260_tb,calf_id,visit_date,dead_or_alive_at_end_of_study,date_last_visit_with_data,date_of_birth,calf_sex,serology_t_parva,serology_t_mutans,serology_b_bigemina,serology_a_marginale,sample_week,date_of_death,euthanised,immediate_cause_pathology,definitive_aetiological_cause,definitive_cause_pathogen,contributing_pathology_1,contributing_cause_1,agro_ecological_zones,haemonchosis_coinfection,dead_or_alive_simple,event,time_to_event,genotype,died
RED004546,VRC110321,AnEh,48135,41521,30722,ThBa,190,24,16,0,0,0,0,0,0,28404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110321,2009-07-30,Alive,NA,2009-05-06,M,13,12.5,14.5,24,11,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
RED004552,VRC510222,AnEh,172653,139354,123411,ThBa,158,60,42,24878,0,0,76705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810222,2009-08-03,Alive,NA,2008-08-18,M,57,3,2.5,3,51,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004554,VRC460224,AnEh,4231,2686,2295,ThBa,276,100,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810224,2009-08-03,Alive,NA,2008-09-20,F,30,89,5,4,46,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004557,VRC460015,AnEh,19478,14656,12665,ThBa,29861,16492,12669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11245,0,1420,0,0,0,0,0,0,0,CA010110015,2009-08-05,Alive,NA,2008-09-18,M,7,11.5,3.5,37,46,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CC,No
RED004558,VRC410017,AnEh,20716,13043,10528,ThBa,463290,63370,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686,0,0,0,0,0,0,0,0,0,CA010110017,2009-08-05,Alive,NA,2008-10-25,F,11.5,39,5,4.5,41,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CC,No
RED004560,VRC060026,AnEh,296,218,172,ThBa,2909,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110026,2009-08-05,Alive,NA,2009-06-27,M,2,4,4,3,6,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CT,No
RED004561,VRC360018,AnEh,721,603,568,ThBa,15887,10238,8082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7494,0,0,0,0,0,0,0,0,0,CA010110018,2009-08-05,Alive,NA,2008-11-28,F,57,25.5,3,4.5,36,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CC,No
RED004563,VRC110025,AnEh,73100,61982,54182,ThBa,1417,0,0,0,0,0,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110025,2009-08-05,Alive,NA,2009-06-05,F,6.5,4.5,39,4,11,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,TT,No
RED004564,VRC260171,AnEh,48787,38034,32503,ThBa,833,318,150,0,0,0,22221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610171,2009-08-06,Alive,NA,2009-02-07,M,16,12,5,26.5,26,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004565,VRC460165,AnEh,763,636,579,ThBa,29,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610165,2009-08-06,Alive,NA,2008-09-30,M,77,70.5,10,8.5,46,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004566,VRC510164,AnEh,70367,55998,44137,ThBa,20702,13518,7826,1694,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,0,0,4367,0,0,0,0,0,0,CA020610164,2009-08-06,Alive,NA,2008-08-12,F,11,7,2.5,7,51,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004568,VRC160173,AnEh,6605,4264,3327,ThBa,9067,6849,4540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,0,0,0,0,0,0,CA020610173,2009-08-06,Alive,NA,2009-04-17,M,3,2,2,2.5,16,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004569,VRC410166,AnEh,289,218,180,ThBa,5681,3429,2692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,0,0,0,0,0,0,0,0,0,CA020610166,2009-08-06,Alive,NA,2008-10-22,F,11.5,91.5,3,8,41,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CC,No
RED004570,VRC160175,AnEh,39357,32685,29663,ThBa,314,85,70,0,0,0,27107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610175,2009-08-06,Alive,NA,2009-05-08,F,7,4,2.5,11,16,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004571,VRC510342,AnEh,120848,105386,92742,ThBa,273,5,0,0,1906,0,29715,0,0,59074,0,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031210342,2009-08-10,Alive,NA,2008-08-21,F,16.5,6,2,54,51,NA,NA,NA,Alive,NA,NA,NA,Bumala A (12),NA,Alive,0,51,TT,No
RED004573,VRC510340,AnEh,27277,21239,19365,ThBa,237,11,7,0,5291,0,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031210340,2009-08-10,Alive,NA,2008-08-17,F,21,5.5,4,6.5,51,NA,NA,NA,Alive,NA,NA,NA,Bumala A (12),NA,Alive,0,51,CC,No
RED004575,VRC360343,AnEh,264617,245177,225205,ThBa,213068,164434,102864,2250,0,0,75867,0,0,143112,0,0,0,0,0,0,0,71754,19889,0,0,11018,0,0,0,0,0,CA031210343,2009-08-10,Alive,NA,2008-11-29,M,17,19.5,3,9.5,36,NA,NA,NA,Alive,NA,NA,NA,Bumala A (12),NA,Alive,0,51,CC,No
RED004576,VRC210346,AnEh,27133,20678,19010,ThBa,247,50,25,1909,15511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031210346,2009-08-10,Alive,NA,2009-03-14,F,3,9,8.5,4.5,21,NA,NA,NA,Alive,NA,NA,NA,Bumala A (12),NA,Alive,0,51,TT,No
RED004579,VRC060473,AnEh,52888,41386,36533,ThBa,1369,16,2,0,0,0,14285,0,0,0,0,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041610473,2009-08-11,Alive,NA,2009-07-04,F,37.5,5,67.5,10,6,NA,NA,NA,Alive,NA,NA,NA,Ojwando B (16),NA,Alive,0,51,CT,No
RED004581,VRC260468,AnEh,30509,26801,24331,ThBa,18890,9691,7573,0,0,0,20846,0,0,0,0,0,0,0,0,0,0,3157,2507,0,0,1890,0,0,0,0,0,CA041610468,2009-08-11,Dead: Infectious death,2009-10-20,2009-02-11,M,47,12,16.5,14,26,2009-11-05,No,Anemia (whole blood loss),Censored,Trypanosoma vivax,Anemia (whole blood loss),Haemonchosis,Ojwando B (16),present,Dead,0,38.142857142857146,CC,Other
RED004583,VRC260110,AnEh,638,373,320,ThBa,641,451,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410110,2009-08-12,Alive,NA,2009-02-14,F,10,81.5,6,77.5,26,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CT,No
RED004584,VRC510102,AnEh,9023,7857,7241,ThBa,970,358,287,0,0,0,7174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410102,2009-08-12,Alive,NA,2008-08-22,M,16,31.5,2.5,6,51,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CT,No
RED004585,VRC110113,AnEh,113220,71767,63403,ThBa,451,103,53,8720,0,0,19961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020410113,2009-08-12,Alive,NA,2009-05-27,M,20.5,14.5,1.5,5.5,11,NA,NA,NA,Alive,NA,NA,NA,Mabusi (4),NA,Alive,0,51,CC,No
RED004586,VRC510223,AnEh,204,141,99,ThBa,465,170,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810223,2009-08-03,Alive,NA,2008-08-16,M,7.5,11.5,3,7,51,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CT,No
RED004588,VRC160231,AnEh,10577,7447,6308,ThBa,106,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810231,2009-08-03,Alive,NA,2009-04-11,F,5,3,2,2.5,16,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CT,No
RED004589,VRC110233,AnEh,2185,1521,1124,ThBa,315,129,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810233,2009-08-03,Alive,NA,2009-05-23,M,20,41,4.5,6,11,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CT,No
RED004590,VRC210230,AnEh,1809,1315,1020,ThBa,161,76,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA030810230,2009-08-03,Alive,NA,2009-03-23,F,37.5,61.5,7.5,7,21,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004591,VRC510373,AnEh,8244,6009,5279,ThBa,117508,1350,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631,0,0,0,0,0,0,0,0,CA031310373,2009-08-04,Alive,NA,2008-08-24,M,2.5,21.5,3,7.5,51,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CC,No
RED004593,VRC510372,AnEh,10430,9716,8979,ThBa,11964,5750,3885,0,0,0,7703,0,0,1201,0,0,0,0,0,0,0,2588,968,0,0,0,0,0,0,0,0,CA031310372,2009-08-04,Alive,NA,2008-08-17,F,18.5,24.5,2,25.5,51,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CC,No
RED004595,VRC510014,AnEh,17579,13271,11313,ThBa,359,163,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110014,2009-08-05,Alive,NA,2008-08-13,F,40.5,5.5,22.5,14,51,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CC,No
RED004596,VRC110323,AnEh,17669,14966,13584,ThBa,2796,1473,1110,1342,0,0,10911,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,CA031110323,2009-07-30,Alive,NA,2009-05-17,F,33.5,21.5,1,2,11,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED004597,VRC360316,AnEh,73137,62723,49040,ThBa,83222,57222,48859,0,0,0,39327,0,0,0,0,0,0,0,0,0,0,31145,16766,0,770,0,0,0,0,0,0,CA031110316,2009-07-30,Alive,NA,2008-11-27,M,11,86.5,3.5,4,36,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
RED004599,VRC060324,AnEh,1854,1446,1080,ThBa,4025,1463,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110324,2009-07-30,Alive,NA,2009-06-27,M,12,11,13,9,6,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
RED004600,VRC160320,AnEh,3869,2488,2133,ThBa,565,187,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110320,2009-07-30,Alive,NA,2009-04-24,M,25,59.5,1,2,16,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED004601,VRC110293,AnEh,57129,40425,31932,ThBa,2688,958,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031010293,2009-07-23,Alive,NA,2009-05-13,M,18,3,3,8.5,11,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED004602,VRC210290,AnEh,224162,164434,147914,ThBa,550428,439444,356945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,0,1490,49247,0,0,0,0,0,CA031010290,2009-07-23,Alive,NA,2009-03-03,F,10,15,1.5,3.5,21,NA,NA,NA,Alive,NA,NA,NA,Bukati (10),NA,Alive,0,51,CT,No
RED004603,VRC460433,AnEh,74664,65970,58292,ThBa,20840,17713,14871,0,1553,0,13594,0,0,42492,0,0,0,0,0,0,0,4088,2190,0,0,8554,0,0,0,0,0,CA041510433,2009-07-27,Alive,NA,2008-09-20,M,79,70,3,3,46,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED004605,VRC460432,AnEh,79673,65704,58343,ThBa,456,2,0,4878,0,0,33870,0,0,0,0,5516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510432,2009-07-27,Alive,NA,2008-09-12,M,5,37,2.5,2,46,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED004606,VRC510430,AnEh,167439,146919,126155,ThBa,47282,40248,33047,1019,5240,0,46426,0,0,73354,0,0,0,0,0,0,0,4435,3183,0,0,25361,0,0,0,0,0,CA041510430,2009-07-27,Alive,NA,2008-08-08,M,23,6.5,20.5,10,51,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,TT,No
RED004609,VRC460434,AnEh,48156,43745,40449,ThBa,112,61,49,1493,10053,0,0,0,0,28311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA041510434,2009-07-27,Alive,NA,2008-10-15,F,8,35.5,8.5,19.5,46,NA,NA,NA,Alive,NA,NA,NA,Namboboto (15),NA,Alive,0,51,CC,No
RED004613,VRC410584,AnEh,14095,8721,7476,ThBa,64602,41013,36142,0,0,0,3607,0,0,0,0,0,0,0,0,0,0,17725,16957,0,0,1395,0,0,0,0,0,CA052010584,2009-07-28,Alive,NA,2008-10-19,F,16.5,7.5,3,4.5,41,NA,NA,NA,Alive,NA,NA,NA,Magombe East (20),NA,Alive,0,51,CT,No
RED004615,VRC510132,AnEh,32037,24515,22158,ThBa,98554,36069,30060,1208,0,0,1995,0,0,2067,0,0,0,0,0,0,0,23648,6184,0,0,0,0,0,0,0,0,CA020510132,2009-07-29,Alive,NA,2008-08-07,M,61,12,2,4,51,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED004616,VRC410134,AnEh,22145,20334,18976,ThBa,53,14,10,0,0,0,14905,0,0,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510134,2009-07-29,Alive,NA,2008-10-17,M,25.5,18,4.5,8.5,41,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED004617,VRC460133,AnEh,14450,12309,10914,ThBa,264,71,53,0,0,0,2863,0,0,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510133,2009-07-29,Alive,NA,2008-09-11,F,23.5,53,15.5,75,46,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED004618,VRC360136,AnEh,102721,92793,86978,ThBa,504,260,197,3042,0,0,68231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020510136,2009-07-29,Alive,NA,2008-11-21,F,68,6,4,24.5,36,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CT,No
RED004619,VRC060143,AnEh,63258,52359,47152,ThBa,28509,21432,15494,0,0,0,34347,0,0,4204,0,0,0,0,0,0,0,4320,1935,0,0,8930,0,0,0,0,0,CA020510143,2009-07-29,Alive,NA,2009-06-26,F,72,13,27,50,6,NA,NA,NA,Alive,NA,NA,NA,Kamunuoit (5),NA,Alive,0,51,CC,No
RED004620,VRC510312,AnEh,22069,19747,18139,ThBa,355854,209500,133134,0,0,0,1053,0,0,12944,0,0,0,0,0,0,0,74391,35644,0,0,22476,0,0,0,0,0,CA031110312,2009-07-30,Alive,NA,2008-08-07,F,3.5,3.5,2,6,51,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CT,No
RED004622,VRC510311,AnEh,40842,34861,30121,ThBa,337,171,140,0,0,0,22632,0,0,4785,0,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110311,2009-07-30,Alive,NA,2008-08-07,M,13.5,67.5,3,3,51,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED004624,VRC460313,AnEh,4695,3573,2419,ThBa,296,80,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110313,2009-07-30,Alive,NA,2008-09-17,F,35,10,2.5,3.5,46,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED004625,VRC260318,AnEh,8486,6263,5407,ThBa,325616,155553,115062,2168,0,0,0,0,0,0,0,0,0,0,0,0,0,84255,30074,0,0,570,0,0,0,0,0,CA031110318,2009-07-30,Alive,NA,2009-02-06,M,6,34,4.5,10,26,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED004626,VRC110322,AnEh,1781,1255,1070,ThBa,282,57,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031110322,2009-07-30,Alive,NA,2009-05-17,F,3.5,2,4,3,11,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,TT,No
RED004627,VRC210319,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8456,0,0,0,12464,0,0,0,0,0,CA031110319,2009-07-30,Alive,NA,2009-03-17,M,1,57,20,3,21,NA,NA,NA,Alive,NA,NA,NA,Ikonzo (11),NA,Alive,0,51,CC,No
RED004628,VRC210229,AnEh,47557,36053,28153,ThBa,185570,137934,113367,3847,0,0,4844,0,0,0,0,0,0,0,0,0,0,83379,29820,0,0,0,0,0,0,0,0,CA030810229,2009-08-03,Alive,NA,2009-02-24,M,3.5,12,2.5,11.5,21,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CT,No
RED004629,VRC360226,AnEh,1048599,900612,773751,ThBa,154684,76305,55235,0,0,0,690690,0,0,0,0,0,0,0,0,0,0,42583,2797,0,0,9660,0,0,0,0,0,CA030810226,2009-08-03,Alive,NA,2008-11-27,M,81.5,63,2.5,5,36,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004630,VRC060234,AnEh,880,451,378,ThBa,12651,9687,8145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7961,0,0,0,0,0,0,0,0,0,CA030810234,2009-08-03,Dead: Infectious death,2010-01-25,2009-06-24,M,100.5,15.5,34,10,6,2010-01-28,Yes,Unknown,Censored,No Pathogen Found,Rumenitis,Unknown,Igero (8),absent,Dead,0,31.142857142857142,CT,Other
RED004631,VRC360227,AnEh,6518,4848,4367,ThBa,236827,101851,59407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43600,15261,0,0,509,0,0,0,0,0,CA030810227,2009-08-03,Alive,NA,2008-11-24,M,93.5,49.5,5,35,36,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004632,VRC310228,AnEh,10355,8487,7349,ThBa,29072,23972,18122,0,0,0,4843,0,0,0,0,0,0,0,0,0,0,14244,3844,0,0,0,0,0,0,0,0,CA030810228,2009-08-03,Alive,NA,2008-12-30,M,10,4.5,3,4,31,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004633,VRC160232,AnEh,7672,5123,4115,ThBa,2150,1642,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0,0,0,0,0,0,CA030810232,2009-08-03,Alive,NA,2009-04-14,F,4.5,3,2,5,16,NA,NA,NA,Alive,NA,NA,NA,Igero (8),NA,Alive,0,51,CC,No
RED004636,VRC260379,AnEh,163832,145491,131295,ThBa,73671,52027,33396,0,0,0,1117,0,0,124012,0,0,0,0,0,0,0,12133,6923,10633,3524,0,0,0,0,0,0,CA031310379,2009-08-04,Alive,NA,2009-02-01,F,68.5,98.5,2,10.5,26,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CC,No
RED004637,VRC410375,AnEh,33880,24439,17309,ThBa,22678,19030,15326,0,0,0,0,0,0,6700,5044,0,0,0,0,0,0,10181,4583,0,0,521,0,0,0,0,0,CA031310375,2009-08-04,Dead: Infectious death,2009-09-08,2008-10-23,M,2.5,6,4,7,41,2009-09-08,No,Lymphoblastic interstitial pneumonia,Dead,Theileria parva,NA,NA,Yiro West (13),absent,Dead,1,45.714285714285715,CC,ECF
RED004639,VRC310378,AnEh,4976,3724,3295,ThBa,135375,1445,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,0,0,0,0,0,0,0,0,0,CA031310378,2009-08-04,Alive,NA,2009-01-12,M,63,87.5,8,31,31,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CT,No
RED004640,VRC060385,AnEh,2200,1582,1318,ThBa,66426,638,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA031310385,2009-08-04,Alive,NA,2009-06-24,F,8,22,8,5,6,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CC,No
RED004642,VRC260380,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23572,0,0,0,0,0,0,0,0,0,CA031310380,2009-08-04,Alive,NA,2009-02-05,M,11,38.5,12,5.5,26,NA,NA,NA,Alive,NA,NA,NA,Yiro West (13),NA,Alive,0,51,CC,No
RED004643,VRC310019,AnEh,1759,873,721,ThBa,149574,68721,54889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30132,0,0,24520,0,0,0,0,0,CA010110019,2009-08-05,Dead: Infectious death,2009-11-18,2009-01-02,M,17,11,10,10,31,2009-11-18,Yes,Anemia (whole blood loss),Censored,Haemonchus placei,NA,NA,East Siboti (1),absent,Dead,0,45.714285714285715,CC,Other
RED004644,VRC260021,AnEh,31059,18153,16386,ThBa,743,494,391,2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110021,2009-08-05,Dead: Infectious death,2009-12-20,2009-02-05,M,42,2.5,4,4.5,26,2009-12-20,No,Anemia (whole blood loss),Censored,Haemonchus placei,Circulating infected erythrocytes,Theileriosis,East Siboti (1),absent,Dead,0,45.42857142857143,CT,Other
RED004645,VRC310020,AnEh,50481,30537,28145,ThBa,167717,84500,55839,0,0,0,23653,0,0,0,0,0,0,0,0,0,0,31374,11429,0,0,3935,1,1,0,0,0,CA010110020,2009-08-05,Dead: Infectious death,2009-11-18,2009-01-01,M,40,29.5,9,12,31,2009-11-18,No,Anemia (whole blood loss),Censored,Haemonchus placei,Circulating lymphoblasts,Theileriosis,East Siboti (1),absent,Dead,0,45.857142857142854,CC,Other
RED004646,VRC060027,AnEh,6664,3334,2920,ThBa,48880,40343,33130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33112,0,0,0,0,0,0,0,0,0,CA010110027,2009-08-05,Dead: Infectious death,2009-10-14,2009-07-02,F,54,72,11,7,6,2009-10-14,No,Unknown,Dead,Theileria parva,Diarrhoea,Rotavirus,East Siboti (1),absent,Dead,1,14.857142857142858,CT,ECF
RED004647,VRC210022,AnEh,37781,31904,28425,ThBa,8958,0,0,0,0,0,10804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110022,2009-08-05,Alive,NA,2009-03-11,F,49,4.5,2,8,21,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CT,No
RED004648,VRC160023,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13359,5599,0,0,0,0,0,0,0,0,CA010110023,2009-08-05,Alive,NA,2009-04-16,F,92,85,3,8,16,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CC,No
RED004649,VRC110024,AnEh,7699,4741,3639,ThBa,14512,1843,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA010110024,2009-08-05,Alive,NA,2009-05-21,M,12.5,3,1,4,11,NA,NA,NA,Alive,NA,NA,NA,East Siboti (1),NA,Alive,0,51,CT,No
RED004650,VRC410167,AnEh,15764,11205,9117,ThBa,1688,839,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA020610167,2009-08-06,Alive,NA,2008-10-30,M,12,124,4,7,41,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004651,VRC260170,AnEh,34118,22861,18748,ThBa,5094,4378,2968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2893,0,0,0,0,0,0,0,CA020610170,2009-08-06,Alive,NA,2009-02-04,F,100,2.5,4,4,26,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
RED004652,VRC310169,AnEh,14331,10458,8736,ThBa,3788,1881,1467,0,0,0,4280,0,0,0,0,0,0,0,0,0,0,770,645,0,0,0,0,0,0,0,0,CA020610169,2009-08-06,Alive,NA,2009-01-04,F,2.5,2,3,3,31,NA,NA,NA,Alive,NA,NA,NA,Karisa (6),NA,Alive,0,51,CT,No
